,Neighbourhood,Neighbourhood Latitude,Neighbourhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
1665,Ovgoros,58.52556980000001,31.2741929,Наffига Козе Баян,58.527135,31.280046,Gastropub
1666,Ovgoros,58.52556980000001,31.2741929,Cafe Le Chocolat,58.52442062910215,31.26638924980097,Restaurant
1667,Ovgoros,58.52556980000001,31.2741929,Рив Гош,58.524715098596886,31.27179853353698,Cosmetics Shop
1668,Ovgoros,58.52556980000001,31.2741929,Азия,58.528996804949735,31.272501777710506,Asian Restaurant
1669,Ovgoros,58.52556980000001,31.2741929,Промсвязьбанк (Банк ПСБ),58.525776,31.279174,ATM
1670,Ovgoros,58.52556980000001,31.2741929,Площадь пяти углов,58.52819320620165,31.27230351434027,Plaza
1671,Ovgoros,58.52556980000001,31.2741929,Фонтан «Садко»,58.524273061315846,31.27478751889776,Fountain
1672,Ovgoros,58.52556980000001,31.2741929,"Brew pub ""ДаунХаус""",58.526882349878534,31.279986699934565,Gastropub
1673,Ovgoros,58.52556980000001,31.2741929,Кафе Центр,58.52566036090782,31.277223797641664,Café
1674,Ovgoros,58.52556980000001,31.2741929,adidas,58.52924927502029,31.27125989574754,Sporting Goods Shop
1675,Ovgoros,58.52556980000001,31.2741929,Пятерочка,58.52577639090525,31.27799459624962,Supermarket
1676,Ovgoros,58.52556980000001,31.2741929,Кафе-бар «Державный»,58.524660113653226,31.272319764538132,Bar
1677,Ovgoros,58.52556980000001,31.2741929,Rock In Pub,58.52732335932133,31.27365132061772,Gastropub
1678,Ovgoros,58.52556980000001,31.2741929,Штолле Кафе,58.525543,31.273607,Pie Shop
1679,Ovgoros,58.52556980000001,31.2741929,Магнит,58.52686416080273,31.27330804988516,Grocery Store
1680,Ovgoros,58.52556980000001,31.2741929,Пастила,58.52684128788941,31.272263981701503,Café
1681,Ovgoros,58.52556980000001,31.2741929,маршрутка на питер,58.52560833190906,31.277855947827405,Moving Target
1682,Ovgoros,58.52556980000001,31.2741929,Салон МТС Z007,58.527340192272526,31.272742323550386,Mobile Phone Shop
1683,Ovgoros,58.52556980000001,31.2741929,Оптика Looks,58.527578898155525,31.272521827072655,Optical Shop
1684,Ovgoros,58.52556980000001,31.2741929,Милена,58.52611717577063,31.279782262551333,Café
1685,Ovgoros,58.52556980000001,31.2741929,Клуб Юных Моряков,58.526878777399986,31.281024632794722,Gym / Fitness Center
1686,Ovgoros,58.52556980000001,31.2741929,Старый Замок,58.52849551302306,31.27142490803867,Café
1687,Ovgoros,58.52556980000001,31.2741929,Petshop,58.528787,31.270667,Pet Store
1688,Ovgoros,58.52556980000001,31.2741929,"Кафе ""Милана""",58.529586873716546,31.272954719321955,Café
1689,Ovgoros,58.52556980000001,31.2741929,Профессионал,58.529381719195406,31.27134858622088,Health & Beauty Service
1690,Odou,34.9002535,33.6231723,Stop Drinking Expert,34.9021051859886,33.62589955329895,Beer Store
1691,Oikos,35.000816,32.8296048,Kalopanagiotis,34.99936144820847,32.828896980746705,Resort
1692,Omodos,34.849261600000006,32.8098601,Katoi Restaurant & Special Events,34.84879566216261,32.80947239474798,Restaurant
1693,Omodos,34.849261600000006,32.8098601,George's bakery,34.847464,32.80767,Bakery
1694,Omodos,34.849261600000006,32.8098601,Stou kir yianni,34.848474690466546,32.80918646980914,Greek Restaurant
1695,Omodos,34.849261600000006,32.8098601,THEMELIO TAVERN CAFE BAR & RESTOURANT,34.847954494693305,32.80795958123257,Greek Restaurant
1696,Omodos,34.849261600000006,32.8098601,Makrinari Tavern,34.849508760996905,32.80898676617946,Greek Restaurant
1697,Omodos,34.849261600000006,32.8098601,Timios Stavros Monastery,34.84775864587615,32.80848780865178,Monastery
1698,Omodos,34.849261600000006,32.8098601,H Kamara,34.848118,32.80796,Greek Restaurant
1699,Omodos,34.849261600000006,32.8098601,Gerolemo Vini Bar & Cafe,34.847865,32.80804,Café
1700,Omodos,34.849261600000006,32.8098601,Tavern Ambelothea,34.84759926715856,32.805895759186676,Greek Restaurant
1701,Ora,34.9002535,33.6231723,Stop Drinking Expert,34.9021051859886,33.62589955329895,Beer Store
1702,Orounta,35.1855659,33.38227639999999,O Πλάτανος,35.185252,33.379911,Kafenio
1703,Orounta,35.1855659,33.38227639999999,Cafe Bizz,35.185560697747086,33.382282772147256,Café
1704,Orounta,35.1855659,33.38227639999999,Σουβλάκι της Αυλής,35.18574,33.37901,Souvlaki Shop
1705,Orounta,35.1855659,33.38227639999999,Faros (Κέντρο Δεξιώσεων),35.18328184464154,33.37916766369356,Diner
1706,Orounta,35.1855659,33.38227639999999,Kalamies Tavern,35.18383026123047,33.378353118896484,Greek Restaurant
1707,Ortakioi,35.1855659,33.38227639999999,O Πλάτανος,35.185252,33.379911,Kafenio
1708,Ortakioi,35.1855659,33.38227639999999,Cafe Bizz,35.185560697747086,33.382282772147256,Café
1709,Ortakioi,35.1855659,33.38227639999999,Σουβλάκι της Αυλής,35.18574,33.37901,Souvlaki Shop
1710,Ortakioi,35.1855659,33.38227639999999,Faros (Κέντρο Δεξιώσεων),35.18328184464154,33.37916766369356,Diner
1711,Ortakioi,35.1855659,33.38227639999999,Kalamies Tavern,35.18383026123047,33.378353118896484,Greek Restaurant
1712,Palaikythro,35.1855659,33.38227639999999,O Πλάτανος,35.185252,33.379911,Kafenio
1713,Palaikythro,35.1855659,33.38227639999999,Cafe Bizz,35.185560697747086,33.382282772147256,Café
1714,Palaikythro,35.1855659,33.38227639999999,Σουβλάκι της Αυλής,35.18574,33.37901,Souvlaki Shop
1715,Palaikythro,35.1855659,33.38227639999999,Faros (Κέντρο Δεξιώσεων),35.18328184464154,33.37916766369356,Diner
1716,Palaikythro,35.1855659,33.38227639999999,Kalamies Tavern,35.18383026123047,33.378353118896484,Greek Restaurant
1717,Palaiometocho,35.1238151,33.1941823,ΔΟΞΑ Παλαιομετόχου,35.1263,33.192122,Coffee Shop
1718,Palaiometocho,35.1238151,33.1941823,Burger Guy,35.12565,33.19107,Burger Joint
1719,Palaiometocho,35.1238151,33.1941823,Sakuraya,35.12576,33.189804,Sushi Restaurant
1720,Palaichori Morfou,34.9243021,33.092967,Feoudo Restaurant Palaichori,34.922536,33.092314,Restaurant
1721,Palaichori Morfou,34.9243021,33.092967,APOP Palachriou Stadium,34.924259,33.097076,Soccer Field
1722,Palaichori Morfou,34.9243021,33.092967,To Agiasma,34.922514,33.08893,Taverna
1723,Palaichori Oreinis,34.9243021,33.092967,Feoudo Restaurant Palaichori,34.922536,33.092314,Restaurant
1724,Palaichori Oreinis,34.9243021,33.092967,APOP Palachriou Stadium,34.924259,33.097076,Soccer Field
1725,Palaichori Oreinis,34.9243021,33.092967,To Agiasma,34.922514,33.08893,Taverna
1726,Paliampela,34.7720133,32.4297369,Πιττα Express,34.773142457425884,32.42978386708158,Greek Restaurant
1727,Paliampela,34.7720133,32.4297369,Vintage Art Cafe,34.774772985957114,32.42971483367087,Coffee Shop
1728,Paliampela,34.7720133,32.4297369,Arabica Coffee House,34.77571511956213,32.426693194942594,Coffee Shop
1729,Paliampela,34.7720133,32.4297369,Temple,34.77510142196471,32.426082437377914,Bar
1730,Paliampela,34.7720133,32.4297369,Omikron Brunch,34.77323083479847,32.4250148511698,Breakfast Spot
1731,Paliampela,34.7720133,32.4297369,5th Floor Cafe,34.77378953670763,32.429101865703274,Café
1732,Paliampela,34.7720133,32.4297369,Myrensis Spa,34.771511,32.429403,Spa
1733,Paliampela,34.7720133,32.4297369,Stephanis,34.77386339566697,32.428915686340865,Electronics Store
1734,Paliampela,34.7720133,32.4297369,New York Sweets,34.77446172433971,32.427958977017056,Dessert Shop
1735,Paliampela,34.7720133,32.4297369,A' Lyceum Sports Hall (APOP BC),34.77490715267509,32.42586303419454,Basketball Court
1736,Palodeia,34.7467552,33.0057261,So Easy Stores,34.74520570652343,33.0056408163842,Convenience Store
1737,Palodeia,34.7467552,33.0057261,Locomondo,34.743085,33.006379,Burger Joint
1738,Pano Akourdaleia,34.9423406,32.4446006,heaven on earth herbals,34.943554,32.446866,Health Food Store
1739,Pano Amiantos,34.927161299999995,32.9162951,Troodos Botanical Garden,34.928847,32.915897,Botanical Garden
1740,Pano Amiantos,34.927161299999995,32.9162951,Pano Amiantos,34.92731857299805,32.91718673706055,National Park
1741,Pano Amiantos,34.927161299999995,32.9162951,Troodos Ski Resort,34.92553128074474,32.91374954810046,Ski Area
1742,Pano Amiantos,34.927161299999995,32.9162951,Olympus,34.929446796416435,32.919291932829836,Greek Restaurant
1743,Pano Gialia,35.0985583,32.523838,Mylos,35.097192,32.526292,Greek Restaurant
1744,Pano Deftera,35.0817107,33.2672173,Taverna Theodosis,35.083459,33.270252,Restaurant
1745,Pano Deftera,35.0817107,33.2672173,Panic Room,35.08305,33.270439,Greek Restaurant
1746,Pano Zodia,35.1855659,33.38227639999999,O Πλάτανος,35.185252,33.379911,Kafenio
1747,Pano Zodia,35.1855659,33.38227639999999,Cafe Bizz,35.185560697747086,33.382282772147256,Café
1748,Pano Zodia,35.1855659,33.38227639999999,Σουβλάκι της Αυλής,35.18574,33.37901,Souvlaki Shop
1749,Pano Zodia,35.1855659,33.38227639999999,Faros (Κέντρο Δεξιώσεων),35.18328184464154,33.37916766369356,Diner
1750,Pano Zodia,35.1855659,33.38227639999999,Kalamies Tavern,35.18383026123047,33.378353118896484,Greek Restaurant
1751,Pano Lefkara,34.870282,33.300907300000006,Café 1923,34.86811,33.305513,Bistro
1752,Pano Lefkara,34.870282,33.300907300000006,Kafeneio I Plateia,34.869186,33.299084,Café
1753,Pano Lefkara,34.870282,33.300907300000006,louis Lase And Silver,34.868556039999525,33.305696087425275,Souvenir Shop
1754,Pano Lefkara,34.870282,33.300907300000006,Δημοτικό Στάδιο Λευκάρων,34.871396,33.306074,Soccer Field
1755,Pano Panagia,34.9184723,32.6333973,Pano Panagia,34.92022766451492,32.62899014402233,Food Court
1756,Pano Platres,34.886416600000004,32.8620343,Skylight,34.88770490996891,32.863830477309655,Mediterranean Restaurant
1757,Pano Platres,34.886416600000004,32.8620343,Milomeri Waterfall,34.88381516345867,32.866282766213814,Waterfall
1758,Pano Platres,34.886416600000004,32.8620343,John's Restaurant,34.888087,32.86449,BBQ Joint
1759,Pano Platres,34.886416600000004,32.8620343,Edelweiss Hotel,34.88872499530638,32.86129916224083,Hotel
1760,Pano Platres,34.886416600000004,32.8620343,Millomeris Waterfalls,34.884753,32.86636,Waterfall
1761,Pano Platres,34.886416600000004,32.8620343,Pigasos Cafe,34.888419,32.864669,Café
1762,Pano Platres,34.886416600000004,32.8620343,The Village Tavern,34.887959,32.861817,Greek Restaurant
1763,Pano Platres,34.886416600000004,32.8620343,Mimis,34.88934884147213,32.865407211646854,Restaurant
1764,Pano Platres,34.886416600000004,32.8620343,Platres Cafe,34.88918538381623,32.865281272872046,Café
1765,Pano Platres,34.886416600000004,32.8620343,Milomeris Nature Trail,34.884842,32.864456,Trail
1766,Pano Platres,34.886416600000004,32.8620343,Pano Platres,34.888476052172294,32.86461425000303,Travel & Transport
1767,Pano Platres,34.886416600000004,32.8620343,Λουκουμαδες Του Αντωνη,34.888474,32.864633,Dessert Shop
1768,Pano Platres,34.886416600000004,32.8620343,Petit Palais,34.88857855955922,32.86467482368202,Hotel
1769,Pano Platres,34.886416600000004,32.8620343,Orosimo,34.88924099663878,32.865242,Food
1770,Paralimni,35.035242100000005,33.986149,Kanati Tavern,35.03755927842923,33.98205877524613,Greek Restaurant
1771,Paralimni,35.035242100000005,33.986149,KFC Paralimni,35.03838542270712,33.9839093493327,Fried Chicken Joint
1772,Paralimni,35.035242100000005,33.986149,Jacket potatoes,35.03879308069377,33.984420972033206,Fast Food Restaurant
1773,Paralimni,35.035242100000005,33.986149,ROPAS Restaurant,35.032284614933495,33.98210776151312,Restaurant
1774,Paramali,34.67676640000001,32.7971649,The Cupcake Factory,34.67659383850703,32.796528339385986,Bakery
1775,Parsata,34.9002535,33.6231723,Stop Drinking Expert,34.9021051859886,33.62589955329895,Beer Store
1776,Patriki,35.114911600000006,33.919245000000004,Armağan Döner,35.114216,33.918865,Restaurant
1777,Patriki,35.114911600000006,33.919245000000004,Derimod,35.114993449942105,33.91922331480796,Leather Goods Store
1778,Patriki,35.114911600000006,33.919245000000004,Comar In The House çanakkale,35.117566636348485,33.91862136427223,Brewery
1779,Patriki,35.114911600000006,33.919245000000004,Ayluga Parkı,35.119141764538504,33.91840349659533,Park
1780,Pachna,34.7779664,32.7929329,Bus Station,34.7782162572351,32.79527762487577,Bus Station
1781,Pachna,34.7779664,32.7929329,Lefteris No 1 ENAERIOS,34.7781919,32.79530491,Fast Food Restaurant
1782,Pachna,34.7779664,32.7929329,"Υπεραγορα ""Μάχη""",34.77572134,32.78908984,Grocery Store
1783,Pachyammos,35.1713226,32.5846401,Pakhyammos Beach,35.172855,32.58323,Beach
1784,Pegeia (Agios Georgios Pegeias),34.9028279,32.3305918,Sunset Taverna,34.900949179067716,32.32868062981666,Greek Restaurant
1785,Pegeia (Agios Georgios Pegeias),34.9028279,32.3305918,Azzuro luxury villas,34.90354500759898,32.33174592881754,Resort
1786,Pegeia (Agios Georgios Pegeias),34.9028279,32.3305918,Sunset,34.90102115793005,32.32862403708337,Greek Restaurant
1787,Pegeia (Kolpos Korallion),34.863073299999996,32.36459489999999,Paphos PC Repair,34.85975324708674,32.36778259277344,IT Services
1788,Pelathousa,34.7720133,32.4297369,Πιττα Express,34.773142457425884,32.42978386708158,Greek Restaurant
1789,Pelathousa,34.7720133,32.4297369,Vintage Art Cafe,34.774772985957114,32.42971483367087,Coffee Shop
1790,Pelathousa,34.7720133,32.4297369,Arabica Coffee House,34.77571511956213,32.426693194942594,Coffee Shop
1791,Pelathousa,34.7720133,32.4297369,Temple,34.77510142196471,32.426082437377914,Bar
1792,Pelathousa,34.7720133,32.4297369,Omikron Brunch,34.77323083479847,32.4250148511698,Breakfast Spot
1793,Pelathousa,34.7720133,32.4297369,5th Floor Cafe,34.77378953670763,32.429101865703274,Café
1794,Pelathousa,34.7720133,32.4297369,Myrensis Spa,34.771511,32.429403,Spa
1795,Pelathousa,34.7720133,32.4297369,Stephanis,34.77386339566697,32.428915686340865,Electronics Store
1796,Pelathousa,34.7720133,32.4297369,New York Sweets,34.77446172433971,32.427958977017056,Dessert Shop
1797,Pelathousa,34.7720133,32.4297369,A' Lyceum Sports Hall (APOP BC),34.77490715267509,32.42586303419454,Basketball Court
1798,Pelendri,34.897383000000005,32.967710100000005,Pelendri,34.89609114577939,32.969143095605574,Mountain
1799,Pelendri,34.897383000000005,32.967710100000005,Polidentri Tavern,34.89743423461914,32.96707534790039,Restaurant
1800,Pelendri,34.897383000000005,32.967710100000005,Phelandrio Cafe Bar,34.895809604591534,32.96586446697605,Café
1801,Pelendri,34.897383000000005,32.967710100000005,"Kolokasi, Pelentri",34.89553451538086,32.96991729736328,Cafeteria
1802,Pentageia,35.1855659,33.38227639999999,O Πλάτανος,35.185252,33.379911,Kafenio
1803,Pentageia,35.1855659,33.38227639999999,Cafe Bizz,35.185560697747086,33.382282772147256,Café
1804,Pentageia,35.1855659,33.38227639999999,Σουβλάκι της Αυλής,35.18574,33.37901,Souvlaki Shop
1805,Pentageia,35.1855659,33.38227639999999,Faros (Κέντρο Δεξιώσεων),35.18328184464154,33.37916766369356,Diner
1806,Pentageia,35.1855659,33.38227639999999,Kalamies Tavern,35.18383026123047,33.378353118896484,Greek Restaurant
1807,Pentakomo,34.736838399999996,33.2475594,Little Cears,34.736843,33.24756,Pizza Place
1808,Pentalia,34.7720133,32.4297369,Πιττα Express,34.773142457425884,32.42978386708158,Greek Restaurant
1809,Pentalia,34.7720133,32.4297369,Vintage Art Cafe,34.774772985957114,32.42971483367087,Coffee Shop
1810,Pentalia,34.7720133,32.4297369,Arabica Coffee House,34.77571511956213,32.426693194942594,Coffee Shop
1811,Pentalia,34.7720133,32.4297369,Temple,34.77510142196471,32.426082437377914,Bar
1812,Pentalia,34.7720133,32.4297369,Omikron Brunch,34.77323083479847,32.4250148511698,Breakfast Spot
1813,Pentalia,34.7720133,32.4297369,5th Floor Cafe,34.77378953670763,32.429101865703274,Café
1814,Pentalia,34.7720133,32.4297369,Myrensis Spa,34.771511,32.429403,Spa
1815,Pentalia,34.7720133,32.4297369,Stephanis,34.77386339566697,32.428915686340865,Electronics Store
1816,Pentalia,34.7720133,32.4297369,New York Sweets,34.77446172433971,32.427958977017056,Dessert Shop
1817,Pentalia,34.7720133,32.4297369,A' Lyceum Sports Hall (APOP BC),34.77490715267509,32.42586303419454,Basketball Court
1818,Pera,35.1855659,33.38227639999999,O Πλάτανος,35.185252,33.379911,Kafenio
1819,Pera,35.1855659,33.38227639999999,Cafe Bizz,35.185560697747086,33.382282772147256,Café
1820,Pera,35.1855659,33.38227639999999,Σουβλάκι της Αυλής,35.18574,33.37901,Souvlaki Shop
1821,Pera,35.1855659,33.38227639999999,Faros (Κέντρο Δεξιώσεων),35.18328184464154,33.37916766369356,Diner
1822,Pera,35.1855659,33.38227639999999,Kalamies Tavern,35.18383026123047,33.378353118896484,Greek Restaurant
1823,Pera Vasa,34.7720133,32.4297369,Πιττα Express,34.773142457425884,32.42978386708158,Greek Restaurant
1824,Pera Vasa,34.7720133,32.4297369,Vintage Art Cafe,34.774772985957114,32.42971483367087,Coffee Shop
1825,Pera Vasa,34.7720133,32.4297369,Arabica Coffee House,34.77571511956213,32.426693194942594,Coffee Shop
1826,Pera Vasa,34.7720133,32.4297369,Temple,34.77510142196471,32.426082437377914,Bar
1827,Pera Vasa,34.7720133,32.4297369,Omikron Brunch,34.77323083479847,32.4250148511698,Breakfast Spot
1828,Pera Vasa,34.7720133,32.4297369,5th Floor Cafe,34.77378953670763,32.429101865703274,Café
1829,Pera Vasa,34.7720133,32.4297369,Myrensis Spa,34.771511,32.429403,Spa
1830,Pera Vasa,34.7720133,32.4297369,Stephanis,34.77386339566697,32.428915686340865,Electronics Store
1831,Pera Vasa,34.7720133,32.4297369,New York Sweets,34.77446172433971,32.427958977017056,Dessert Shop
1832,Pera Vasa,34.7720133,32.4297369,A' Lyceum Sports Hall (APOP BC),34.77490715267509,32.42586303419454,Basketball Court
1833,Pera Pedi,34.8583784,32.873311699999995,Neromilos Tavern,34.86140107113166,32.87253443958495,Eastern European Restaurant
1834,Pera Chorio,35.0124133,33.3962986,Thimonia Bakery Café,35.01538228027271,33.394628653169995,Bakery
1835,Pera Chorio,35.0124133,33.3962986,Sifounas Bakery,35.01453535843705,33.39484443724744,Bakery
1836,Pera Chorio,35.0124133,33.3962986,Pets 4 you,35.014529,33.394675,Pet Store
1837,Pera Chorio,35.0124133,33.3962986,Join Cafe Nisou,35.0146484295354,33.39451033279687,Café
1838,Pergamos,35.048658700000004,33.6958809,Pergama Çamlık Kamp Alanı,35.04866027832031,33.69625473022461,Campground
1839,Perivolia Trikomou,35.2854037,33.9150619,Osman Ağa Kültür Evi,35.28467882986706,33.91171736875579,Restaurant
1840,Perivolia Trikomou,35.2854037,33.9150619,noyanlar site 7 havuz,35.28543718753225,33.9161921104726,Pool
1841,Perivolia Trikomou,35.2854037,33.9150619,Altın Sele Börek Evi,35.28652,33.915844,Borek Place
1842,Perivolia Trikomou,35.2854037,33.9150619,"Гирнэ, беллапоис, кирения, эссентепе",35.28475819328947,33.91240103915645,Rest Area
1843,Perivolia Trikomou,35.2854037,33.9150619,Perivolia tou Trikomou,35.284754,33.911624,Farm
1844,Peristerona Ammochostou,35.1338673,33.081714399999996,Το Καφενείο Του Πετρά,35.13263019524037,33.08055774368821,Coffee Shop
1845,Peristerona Ammochostou,35.1338673,33.081714399999996,Δόξα Κατωκοπιάς,35.131285258046375,33.08250288321532,Restaurant
1846,Peristerona Ammochostou,35.1338673,33.081714399999996,Cafe Skevi,35.13064,33.08032,Café
1847,Peristerona Ammochostou,35.1338673,33.081714399999996,Πορφυριος,35.130587,33.079697,Greek Restaurant
1848,Peristerona Lefkosias,35.1338673,33.081714399999996,Το Καφενείο Του Πετρά,35.13263019524037,33.08055774368821,Coffee Shop
1849,Peristerona Lefkosias,35.1338673,33.081714399999996,Δόξα Κατωκοπιάς,35.131285258046375,33.08250288321532,Restaurant
1850,Peristerona Lefkosias,35.1338673,33.081714399999996,Cafe Skevi,35.13064,33.08032,Café
1851,Peristerona Lefkosias,35.1338673,33.081714399999996,Πορφυριος,35.130587,33.079697,Greek Restaurant
1852,Peristerona Pafou,34.989644,32.4905939,Byzantine Museum,34.989842293429064,32.490856451252945,Museum
1853,Peristeronari,35.1855659,33.38227639999999,O Πλάτανος,35.185252,33.379911,Kafenio
1854,Peristeronari,35.1855659,33.38227639999999,Cafe Bizz,35.185560697747086,33.382282772147256,Café
1855,Peristeronari,35.1855659,33.38227639999999,Σουβλάκι της Αυλής,35.18574,33.37901,Souvlaki Shop
1856,Peristeronari,35.1855659,33.38227639999999,Faros (Κέντρο Δεξιώσεων),35.18328184464154,33.37916766369356,Diner
1857,Peristeronari,35.1855659,33.38227639999999,Kalamies Tavern,35.18383026123047,33.378353118896484,Greek Restaurant
1858,Petra,35.1855659,33.38227639999999,O Πλάτανος,35.185252,33.379911,Kafenio
1859,Petra,35.1855659,33.38227639999999,Cafe Bizz,35.185560697747086,33.382282772147256,Café
1860,Petra,35.1855659,33.38227639999999,Σουβλάκι της Αυλής,35.18574,33.37901,Souvlaki Shop
1861,Petra,35.1855659,33.38227639999999,Faros (Κέντρο Δεξιώσεων),35.18328184464154,33.37916766369356,Diner
1862,Petra,35.1855659,33.38227639999999,Kalamies Tavern,35.18383026123047,33.378353118896484,Greek Restaurant
1863,Petra Tou Digeni,35.232456,33.553207300000004,Galip Usta'nın Yeri,35.22989632553536,33.5495435628819,Pide Place
1864,Petra Tou Digeni,35.232456,33.553207300000004,Arzum Lahmacun Salonu,35.22892422623858,33.55466740943508,Pide Place
1865,Petra Tou Digeni,35.232456,33.553207300000004,Yeniceköy Sahası,35.23457167791175,33.55154384383989,Soccer Stadium
1866,Petra Tou Digeni,35.232456,33.553207300000004,Hayat Market Off-Licence,35.22988359838536,33.54964598230654,Liquor Store
1867,Petrofani,34.9002535,33.6231723,Stop Drinking Expert,34.9021051859886,33.62589955329895,Beer Store
1868,Pigenia,35.1855659,33.38227639999999,O Πλάτανος,35.185252,33.379911,Kafenio
1869,Pigenia,35.1855659,33.38227639999999,Cafe Bizz,35.185560697747086,33.382282772147256,Café
1870,Pigenia,35.1855659,33.38227639999999,Σουβλάκι της Αυλής,35.18574,33.37901,Souvlaki Shop
1871,Pigenia,35.1855659,33.38227639999999,Faros (Κέντρο Δεξιώσεων),35.18328184464154,33.37916766369356,Diner
1872,Pigenia,35.1855659,33.38227639999999,Kalamies Tavern,35.18383026123047,33.378353118896484,Greek Restaurant
1873,Pitargou,34.7720133,32.4297369,Πιττα Express,34.773142457425884,32.42978386708158,Greek Restaurant
1874,Pitargou,34.7720133,32.4297369,Vintage Art Cafe,34.774772985957114,32.42971483367087,Coffee Shop
1875,Pitargou,34.7720133,32.4297369,Arabica Coffee House,34.77571511956213,32.426693194942594,Coffee Shop
1876,Pitargou,34.7720133,32.4297369,Temple,34.77510142196471,32.426082437377914,Bar
1877,Pitargou,34.7720133,32.4297369,Omikron Brunch,34.77323083479847,32.4250148511698,Breakfast Spot
1878,Pitargou,34.7720133,32.4297369,5th Floor Cafe,34.77378953670763,32.429101865703274,Café
1879,Pitargou,34.7720133,32.4297369,Myrensis Spa,34.771511,32.429403,Spa
1880,Pitargou,34.7720133,32.4297369,Stephanis,34.77386339566697,32.428915686340865,Electronics Store
1881,Pitargou,34.7720133,32.4297369,New York Sweets,34.77446172433971,32.427958977017056,Dessert Shop
1882,Pitargou,34.7720133,32.4297369,A' Lyceum Sports Hall (APOP BC),34.77490715267509,32.42586303419454,Basketball Court
1883,Pittokopos,34.7720133,32.4297369,Πιττα Express,34.773142457425884,32.42978386708158,Greek Restaurant
1884,Pittokopos,34.7720133,32.4297369,Vintage Art Cafe,34.774772985957114,32.42971483367087,Coffee Shop
1885,Pittokopos,34.7720133,32.4297369,Arabica Coffee House,34.77571511956213,32.426693194942594,Coffee Shop
1886,Pittokopos,34.7720133,32.4297369,Temple,34.77510142196471,32.426082437377914,Bar
1887,Pittokopos,34.7720133,32.4297369,Omikron Brunch,34.77323083479847,32.4250148511698,Breakfast Spot
1888,Pittokopos,34.7720133,32.4297369,5th Floor Cafe,34.77378953670763,32.429101865703274,Café
1889,Pittokopos,34.7720133,32.4297369,Myrensis Spa,34.771511,32.429403,Spa
1890,Pittokopos,34.7720133,32.4297369,Stephanis,34.77386339566697,32.428915686340865,Electronics Store
1891,Pittokopos,34.7720133,32.4297369,New York Sweets,34.77446172433971,32.427958977017056,Dessert Shop
1892,Pittokopos,34.7720133,32.4297369,A' Lyceum Sports Hall (APOP BC),34.77490715267509,32.42586303419454,Basketball Court
1893,Platanissos,35.114911600000006,33.919245000000004,Armağan Döner,35.114216,33.918865,Restaurant
1894,Platanissos,35.114911600000006,33.919245000000004,Derimod,35.114993449942105,33.91922331480796,Leather Goods Store
1895,Platanissos,35.114911600000006,33.919245000000004,Comar In The House çanakkale,35.117566636348485,33.91862136427223,Brewery
1896,Platanissos,35.114911600000006,33.919245000000004,Ayluga Parkı,35.119141764538504,33.91840349659533,Park
1897,Platanistasa,34.9454948,33.0437275,Platanistasa,34.94639996942405,33.04370276299511,City
1898,Platanistasa,34.9454948,33.0437275,Αχιλλέας Πλατανιστάσας,34.946602,33.046993,Café
1899,Platanistasa,34.9454948,33.0437275,Πλατεία Πλατανιστάσας,34.946456,33.047141,Plaza
1900,Polemi,34.8850497,32.5104002,Kokkinos,34.885099,32.509731,Greek Restaurant
1901,Polemi,34.8850497,32.5104002,Pavlos Supermarket,34.88617075555981,32.50630274924123,Convenience Store
1902,Polis,35.032172499999994,32.418410800000004,Της Πίτσας Μεζεκλίκια,35.029868,32.419844,Pizza Place
1903,Polis,35.032172499999994,32.418410800000004,Τακης Αρτοποιοτης,35.030228,32.420278,Bakery
1904,Polis,35.032172499999994,32.418410800000004,Alkionest Hotel Apartaments,35.02991485595703,32.419769287109375,Hotel Pool
1905,Polis,35.032172499999994,32.418410800000004,Bake&Take,35.029545,32.419163,Café
1906,Polis,35.032172499999994,32.418410800000004,Karavani,35.032359,32.414124,Sandwich Place
1907,Pomos,35.1639104,32.5500014,Pomos Souvlakia,35.16388901881007,32.54707106919331,Arepa Restaurant
1908,Pomos,35.1639104,32.5500014,Sea Cave,35.16453521560254,32.54695506875389,Seafood Restaurant
1909,Pomos,35.1639104,32.5500014,Sun Camero Apts,35.166537,32.547215,Resort
1910,Pomos,35.1639104,32.5500014,Strada 88,35.161561,32.54659,Convenience Store
1911,Potami,35.1855659,33.38227639999999,O Πλάτανος,35.185252,33.379911,Kafenio
1912,Potami,35.1855659,33.38227639999999,Cafe Bizz,35.185560697747086,33.382282772147256,Café
1913,Potami,35.1855659,33.38227639999999,Σουβλάκι της Αυλής,35.18574,33.37901,Souvlaki Shop
1914,Potami,35.1855659,33.38227639999999,Faros (Κέντρο Δεξιώσεων),35.18328184464154,33.37916766369356,Diner
1915,Potami,35.1855659,33.38227639999999,Kalamies Tavern,35.18383026123047,33.378353118896484,Greek Restaurant
1916,Potamia,35.1855659,33.38227639999999,O Πλάτανος,35.185252,33.379911,Kafenio
1917,Potamia,35.1855659,33.38227639999999,Cafe Bizz,35.185560697747086,33.382282772147256,Café
1918,Potamia,35.1855659,33.38227639999999,Σουβλάκι της Αυλής,35.18574,33.37901,Souvlaki Shop
1919,Potamia,35.1855659,33.38227639999999,Faros (Κέντρο Δεξιώσεων),35.18328184464154,33.37916766369356,Diner
